Menu_num,Menu_name,Menu_ex,Menu,Menu_detail,매콤,담백,국물,고기,채식,야채,과일,시원한
28010,떡만두국(겨울),"야채,두부,고기,떡,밀가루",한식,떡만두국,False,False,False,True,False,True,False,False
28012,맥주,보리,음료류,맥주,False,False,False,False,False,False,False,False
28013,치악산막걸리,쌀,음료류,막걸리,False,False,False,False,False,False,False,False
28014,메밀모주(탁한),쌀,한식,메밀,False,False,False,False,False,False,False,False
28015,메밀모주(맑은),쌀,한식,메밀,False,False,False,False,False,False,False,False
28016,고택찹쌀생주,찹쌀,한식,찹쌀,False,False,False,False,False,False,False,False
28018,음료수,음료,음료류,음료수,False,False,False,False,False,False,False,False
28019,아메리카노(HOT),"에스프레소,물",음료류,아메리카노,False,False,False,False,False,False,False,False
28020,아메리카노(ICED),"에스프레소,물",음료류,아메리카노,False,False,False,False,False,False,False,False
28021,카페라뗴(HOT),"우유,에스프레소",음료류,카페라떼,False,False,False,False,False,False,False,False
28022,카페라떼(ICED),"우유,에스프레소",음료류,카페라떼,False,False,False,False,False,False,False,False
28023,카페모카(HOT),"우유,에스프레소",음료류,카페모카,False,False,False,False,False,False,False,False
28024,카페모카(ICED),"우유,에스프레소",음료류,카페모카,False,False,False,False,False,False,False,False
28025,카라멜마끼아또(HOT),"우유,에스프레소",음료류,카라멜마끼아또,False,False,False,False,False,False,False,False
28026,카라멜마끼아또(ICED),"우유,에스프레소",음료류,카라멜마끼아또,False,False,False,False,False,False,False,False
28027,바닐라라떼(HOT),"우유,에스프레소",음료류,바닐라라떼,False,False,False,False,False,False,False,False
28028,바닐라라떼(ICED),"우유,에스프레소",음료류,바닐라라떼,False,False,False,False,False,False,False,False
28031,흑당달고나라떼(ICED),"우유,설탕",음료류,달고나라떼,False,False,False,False,False,False,False,False
28032,흑당달고나커피(ICED),"우유,에스프레소",음료류,커피,False,False,False,False,False,False,False,False
28033,복숭아아이스티(ICED),"홍차,얼음",음료류,복숭아아이스티,False,False,False,False,False,False,False,False
28034,핫초코(HOT),"우유,음료,코코아파우더",음료류,핫초코,False,False,False,False,False,False,False,False
28035,핫초코(ICED),"우유,음료,코코아파우더",음료류,핫초코,False,False,False,False,False,False,False,False
28036,녹차라떼(HOT),"녹차,우유",음료류,녹차라떼,False,False,False,False,False,False,False,False
28037,녹차라떼(ICED),"녹차,우유",음료류,녹차라떼,False,False,False,False,False,False,False,False
28038,에이드(자몽/ICED),"얼음,탄산수",음료류,에이드,False,False,False,False,False,False,False,False
28039,에이드(레몬/ICED),"얼음,탄산수",음료류,에이드,False,False,False,False,False,False,False,False
28040,스무디(딸기/ICED),"딸기,얼음",음료류,스무디,False,False,False,False,False,False,False,False
28041,스무디(망고/ICED),"망고,얼음",음료류,스무디,False,False,False,False,False,False,False,False
28042,자이언트펭자두(ICED),"얼음,자두",음료류,자두,False,False,False,False,False,False,False,False
28043,흑당버블라떼(HOT),"우유,타피오카",음료류,라떼,False,False,False,False,False,False,False,False
28044,흑당버블라떼(ICED),"우유,타피오카",음료류,라떼,False,False,False,False,False,False,False,False
28045,따청귤(HOT),청귤,음료류,청귤,False,False,False,False,False,False,False,False
28046,아이스청귤티(ICED),청귤,음료류,청귤,False,False,False,False,False,False,False,False
28047,카페오레,"우유,에스프레소",제과류,카페,False,False,False,False,False,False,False,False
28048,블루베리 치즈무스,"치즈,블루베리",제과류,블루베리,False,False,False,False,False,False,False,False
28050,포도치즈케이크,"치즈,포도",제과류,케이크,False,False,False,False,False,False,False,False
28051,고구마파이,"고구마,버터,계란,빵,우유,밀가루",제과류,파이,False,False,False,False,False,False,False,False
28052,에스프레소(Hot),에스프레소,음료류,에스프레소,False,False,False,False,False,False,False,False
28053,아메리카노(Hot),"에스프레소,물",음료류,아메리카노,False,False,False,False,False,False,False,False
28054,아메리카노(Ice),"에스프레소,물",음료류,아메리카노,False,False,False,False,False,False,False,False
28055,카푸치노(Hot),"우유,에스프레소,우유거품",음료류,카푸치노,False,False,False,False,False,False,False,False
28056,카페라떼(Hot),"우유,에스프레소",음료류,카페라떼,False,False,False,False,False,False,False,False
28057,카페라떼(Ice),"우유,에스프레소",음료류,카페라떼,False,False,False,False,False,False,False,False
28058,카페모카(Hot),"우유,에스프레소",음료류,카페모카,False,False,False,False,False,False,False,False
28059,카페모카(Ice),"우유,에스프레소",음료류,카페모카,False,False,False,False,False,False,False,False
28060,카라멜마끼아또(Hot),"우유,에스프레소",음료류,카라멜마끼아또,False,False,False,False,False,False,False,False
28061,카라멜마끼아또(Ice),"우유,에스프레소",음료류,카라멜마끼아또,False,False,False,False,False,False,False,False
28062,바닐라라뗴(Hot),"우유,에스프레소",음료류,라떼,False,False,False,False,False,False,False,False
28063,바닐라라떼(Ice),"우유,에스프레소",음료류,바닐라라떼,False,False,False,False,False,False,False,False
28065,복숭아아이스티(Ice),"홍차,얼음",음료류,복숭아아이스티,False,False,False,False,False,False,False,False
28066,녹차(Hot),녹차,음료류,녹차,False,False,False,False,False,False,False,False
28067,녹차(Ice),녹차,음료류,녹차,False,False,False,False,False,False,False,False
28068,홍차(Hot),홍차,음료류,홍차,False,False,False,False,False,False,False,False
28069,홍차(Ice),홍차,음료류,홍차,False,False,False,False,False,False,False,False
28070,녹차라떼(Hot),"녹차,우유",음료류,녹차라떼,False,False,False,False,False,False,False,False
28071,녹차라떼(Ice),"녹차,우유",음료류,녹차라떼,False,False,False,False,False,False,False,False
28072,핫초코(Hot),"우유,음료,코코아파우더",음료류,핫초코,False,False,False,False,False,False,False,False
28073,핫초코(Ice),"우유,음료,코코아파우더",음료류,핫초코,False,False,False,False,False,False,False,False
28074,따청귤(Hot),청귤,음료류,청귤,False,False,False,False,False,False,False,False
28075,따청귤(Ice),청귤,음료류,청귤,False,False,False,False,False,False,False,False
28076,흑당버블라떼(Hot/Ice),"우유,타피오카",음료류,라떼,False,False,False,False,False,False,False,False
28077,흑당달고나라떼(Ice),"우유,설탕",음료류,달고나라떼,False,False,False,False,False,False,False,False
28078,흑당달고나커피(Ice),"우유,에스프레소",음료류,커피,False,False,False,False,False,False,False,False
28079,자몽에이드(Ice),"자몽,탄산수",음료류,자몽에이드,False,False,False,False,False,False,False,False
28080,레몬에이드(Ice),"레몬,탄산수",음료류,레몬에이드,False,False,False,False,False,False,False,False
28081,오렌지에이드(Ice),"오렌지,탄산수",음료류,에이드,False,False,False,False,False,False,False,False
28082,딸기스무디(Ice),딸기,음료류,스무디,False,False,False,False,False,False,False,False
28083,망고스무디(Ice),망고,음료류,스무디,False,False,False,False,False,False,False,False
28084,키위스무디(Ice),키위,음료류,스무디,False,False,False,False,False,False,False,False
28085,우유팥빙수(Ice),"우유,팥,얼음",음료류,팥빙수,False,False,False,False,False,False,False,False
28086,우유과일빙수(Ice),"과일,우유",음료류,빙수,False,False,False,False,False,False,True,False
28087,꽃빙수(딸기망고)(Ice),"딸기,망고,얼음",음료류,빙수,False,False,False,False,False,False,False,False
28088,카페오레,"우유,에스프레소",제과류,카페,False,False,False,False,False,False,False,False
28089,블루베리치즈무스,"치즈,블루베리",제과류,블루베리,False,False,False,False,False,False,False,False
28091,포도치즈케이크,"치즈,포도",제과류,케이크,False,False,False,False,False,False,False,False
28092,고구마파이,"고구마,버터,계란,빵,우유,밀가루",제과류,파이,False,False,False,False,False,False,False,False
28093,카페오레,"우유,에스프레소",제과류,카페,False,False,False,False,False,False,False,False
28094,블루베리 치즈무스,"치즈,블루베리",제과류,블루베리,False,False,False,False,False,False,False,False
28096,포도치즈케이크,"치즈,포도",제과류,케이크,False,False,False,False,False,False,False,False
28097,고구마파이,"고구마,버터,계란,빵,우유,밀가루",제과류,파이,False,False,False,False,False,False,False,False
32237,갈비살(150g),갈비살,한식,갈비살,False,False,False,False,False,False,False,False
32238,소갈비(300g),소갈비,한식,소갈비,False,False,False,False,False,False,False,False
32239,양념토시(200g),토시살,한식,양념,False,False,False,False,False,False,False,False
32240,돼지갈비(250g),돼지갈비,한식,돼지갈비,False,False,False,False,False,False,False,False
32242,생삼겹살(180g),삼겹살,한식,생삼겹살,False,False,False,False,False,False,False,False
32243,회냉면,"야채,메밀면,계란,생선회,육수",한식,냉면,False,False,False,False,False,True,False,False
32244,물냉면,"야채,메밀면,계란,육수",한식,물냉면,False,False,False,False,False,True,False,False
32245,비빔냉면,"야채,메밀면,계란",한식,비빔냉면,False,False,False,False,False,True,False,False
32246,냉면사리,메밀면,한식,면사리,False,False,False,False,False,False,False,False
32247,소면,소면,한식,소면,False,False,False,False,False,False,False,False
32248,된장찌개,"야채,두부",한식,된장찌개,False,False,False,False,False,True,False,False
32249,공기밥,쌀,한식,공기밥,False,False,False,False,False,False,False,False
32250,짜장면,"야채,돼지고기,면",중식,짜장면,False,False,False,True,False,True,False,False
32251,해선짬뽕,"야채,해산물,면",중식,짬뽕,False,False,False,False,False,True,False,False
32252,미트미트미트피자(L),"야채,고기,치즈,토마토,밀가루",양식,피자,False,False,False,True,False,True,False,False
32253,"치즈가든, 리얼불고기, 핫치킨(L)","야채,치즈,토마토,닭고기,버섯,밀가루",일식,치킨,False,False,False,True,False,True,False,False
32254,더블크러스트 이베리코 피자 (L),"야채,돼지고기,치즈,밀가루",양식,피자,False,False,False,True,False,True,False,False
